Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Thu Aug 17 22:43:37 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.438,3.691
Thu Aug 17 22:43:38 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.557,3.691
Thu Aug 17 22:43:39 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.629,3.691
Thu Aug 17 22:43:40 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2052.0,0.0,4.68,3.691
Thu Aug 17 22:43:41 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.707,3.691
Thu Aug 17 22:43:42 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.713,3.691
Thu Aug 17 22:43:43 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.713,3.691
Thu Aug 17 22:43:44 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.713,3.691
Thu Aug 17 22:43:45 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.713,3.691
Thu Aug 17 22:43:46 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.713,3.691
Thu Aug 17 22:43:47 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.785,3.691
Thu Aug 17 22:43:48 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.756,3.692
Thu Aug 17 22:43:49 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.74,3.692
Thu Aug 17 22:43:50 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,5.0,3.692
Thu Aug 17 22:43:51 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,5.0,3.692
Thu Aug 17 22:43:52 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,5.0,3.692
Thu Aug 17 22:43:53 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.42,3.69
Thu Aug 17 22:43:54 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.552,3.69
Thu Aug 17 22:43:55 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2050.0,2051.0,0.0,4.648,3.69
Thu Aug 17 22:43:56 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.68,3.69
Thu Aug 17 22:43:57 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2050.0,0.0,4.704,3.69
Thu Aug 17 22:43:58 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:43:59 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:44:00 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:44:01 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:44:02 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:44:03 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:44:04 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.74,3.692
Thu Aug 17 22:44:05 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2050.0,2051.0,0.0,4.731,3.692
Thu Aug 17 22:44:06 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.729,3.692
Thu Aug 17 22:44:07 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.729,3.692
Thu Aug 17 22:44:08 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2050.0,0.0,4.729,3.692
Thu Aug 17 22:44:09 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.51,3.69
Thu Aug 17 22:44:10 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.51,3.69
Thu Aug 17 22:44:11 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.51,3.69
Thu Aug 17 22:44:12 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.686,3.69
Thu Aug 17 22:44:13 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.702,3.69
Thu Aug 17 22:44:14 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2050.0,0.0,4.715,3.69
Thu Aug 17 22:44:15 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.945,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2050.0,2051.0,0.0,4.715,3.69
Thu Aug 17 22:44:16 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.945,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.715,3.69
Thu Aug 17 22:44:17 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.715,3.69
Thu Aug 17 22:44:18 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.715,3.69
Thu Aug 17 22:44:19 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.715,3.69
Thu Aug 17 22:44:20 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.753,3.69
Thu Aug 17 22:44:21 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.943,3.939,3.946,3.943,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.74,3.691
